Country_Code,Country_Name,Year,age_dependency_ratio,agricultural_land,exports,fertility_rate,gdp_current,gdp_growth,labor_force,life_expectancy,manufacturing,natural_resources,primary_energy_consumption,population,Total.including.LUCF,deaths_air_pollute,Total.excluding.LUCF
BLZ,Belize,1/1/13,59.51103933,7.014467339,1140000000,2.53,2029500000,4.529262087,145052,73.666,149528200,3.556001494,9683.304,344688,6869999.886,49.08,1289999.962
BOL,Bolivia,1/1/13,62.99571321,34.8361488,13518462721,3.01,30659338886,6.796011428,4929363,67.021,3043801288,10.90416779,7807.704,10743349,115919998.2,88.88,54950000.76
BRA,Brazil,1/1/13,44.45447791,27.99625275,2.90363E+11,1.748,2.47281E+12,3.004822669,98532618,73.918,2.59141E+11,3.793876241,17126.229,201721767,1344890015,33.47,1080709961
BRB,Barbados,1/1/13,46.67644986,29.06976744,1914200000,1.63,4677248300,-1.447406818,148815,76.275,274250000,0.532195138,26676.488,276865,3890000.105,35.29,3890000.105
BTN,Bhutan,1/1/13,50.29568839,13.63171288,727604108,2.087,1756215665,2.119972633,342591,69.707,149817911.3,3.426397378,24617.613,728889,29999.99933,146.48,1340000.033
BWA,Botswana,1/1/13,60.34523779,45.66901346,8759967698,2.964,14271752527,11.10282378,882334,61.996,1140775752,1.34946191,8641.081,2217278,55380001.07,147.22,14050000.19
CAF,Central African Republic,1/1/13,98.27493028,8.154354875,253274147.2,6.017,1691544192,-36.3919771,1784916,50.902,356262689.8,12.88531083,206.79347,4802428,51709999.08,310.82,21100000.38
CAN,Canada,1/1/13,45.95404158,6.451555335,5.60109E+11,1.6,1.8466E+12,2.329122506,19522292,81.74878049,1.77061E+11,1.915526954,114203.96,35082954,834469970.7,6.86,698679992.7
CHE,Switzerland,1/1/13,47.9400745,38.58891335,5.08971E+11,1.52,7.06235E+11,1.792144057,4647770,82.79756098,1.25714E+11,0.011907936,44514.027,8089346,50720001.22,11.78,52930000.31
CHL,Chile,1/1/13,44.81595559,21.22437232,88959111212,1.786,2.77239E+11,3.308508247,8324494,79.339,27682450327,7.626927845,24096.934,17509925,22520000.46,29.65,103819999.7
CHN,China,1/1/13,38.2125459,56.10803814,2.35425E+12,1.714,9.57041E+12,7.766150098,779042524,76.452,2.93534E+12,3.027690783,24596.934,1363240000,11168259766,134.64,11878030273
CIV,Cote d'Ivoire,1/1/13,86.76777502,66.66666667,12469057451,4.92,42760237561,10.76021313,8151021,56.748,5067167497,4.630205491,2129.4614,22469268,48610000.61,206.28,21979999.54
CMR,Cameroon,1/1/13,87.14206658,20.62575363,7973145800,4.914,33728622819,4.995529159,8923110,58.476,5136442840,7.514017384,1600.2953,21632850,119879997.3,188.85,85419998.17
COL,Colombia,1/1/13,47.08178307,40.39260928,69111201874,1.905,3.82116E+11,5.13399352,23805205,75.827,48384904724,7.344816998,9783.454,46237930,227539993.3,35.21,170899993.9
COM,Comoros,1/1/13,81.02997093,71.46695325,101000284.3,4.568,1116224161,4.466247315,183361,62.224,void,1.814918701,1122.8319,699393,529999.9714,148.11,469999.9988
CRI,Costa Rica,1/1/13,46.12318114,35.27222875,15586345072,1.838,50949672206,2.494766112,2337155,79.403,6543279667,1.221195303,11611.477,4791535,7179999.828,22.02,14409999.85
CUB,Cuba,1/1/13,44.38226019,60.85492228,18593000000,1.688,77148000000,2.747602563,5236610,77.87,12138000000,1.745681938,11042.618,11321579,32509998.32,34.39,45180000.31
CYP,Cyprus,1/1/13,39.65846764,11.77813853,14687364856,1.305,23961144906,-6.587482257,618239,80.402,930840749.1,0.041852139,24232.332,1166968,7420000.076,33.57,7739999.771
CZE,Czechia,1/1/13,47.07692523,45.5969956,1.61005E+11,1.46,2.11686E+11,-0.045903674,5302824,78.17560976,46493350990,0.392069922,46644.07,10514272,117910003.7,37.44,121550003.1
DEU,Germany,1/1/13,51.13717855,47.85886265,1.69584E+12,1.42,3.7338E+12,0.437591303,42212987,80.4902439,7.43968E+11,0.12269951,47361.547,80645605,850840026.9,18.23,880049987.8
DJI,Djibouti,1/1/13,63.45076061,73.4253667,3197791277,3.178,2042817163,void,206808,61.221,40000900.29,0.522615829,3836.7073,971753,1480000.019,118.8,1480000.019
DMA,Dominica,1/1/13,49.17737845,33.33333333,193466666.7,void,498296296.3,-0.999940631,void,void,15418518.52,0.049193821,11020.252,68819,230000.0042,43.85,239999.9946
DNK,Denmark,1/1/13,54.79774045,65.7,1.88383E+11,1.67,3.43584E+11,0.933340972,2850392,80.3,40473170775,1.267252849,37861.13,5614932,52119998.93,15.74,54080001.83
DOM,Dominican Republic,1/1/13,54.93635392,48.68557235,15775319666,2.466,62682163837,4.875205093,4236156,72.713,9146371307,1.024973494,9002.167,10157051,32569999.69,56.14,33740001.68
DZA,Algeria,1/1/13,49.53470878,17.39553226,69659422390,2.957,2.09755E+11,2.8,11793700,74.615,70370487499,27.73419358,14130.735,38000626,239460006.7,83.29,240070007.3
ECU,Ecuador,1/1/13,56.84804344,30.25044291,27243506000,2.419,95129659000,4.946511267,6857058,76.369,12407628000,13.09337811,11416.987,15722989,90980003.36,39.05,73930000.31
ERI,Eritrea,1/1/13,84.58702424,62.71825925,void,4.335,void,void,1496989,65.067,void,void,690.13727,3296367,6219999.79,210.25,5840000.153
ESP,Spain,1/1/13,49.41728756,53.44395354,4.4669E+11,1.27,1.35558E+12,-1.403341868,23332032,83.07804878,1.51649E+11,0.063553311,34008.008,46620045,308140014.6,12.41,315989990.2
EST,Estonia,1/1/13,51.37263595,22.19921785,21239933055,1.52,25115753366,1.458428636,680462,77.14146341,3449633873,1.711407736,58702.074,1317997,15949999.81,12.35,22100000.38
ETH,Ethiopia,1/1/13,86.76790078,32.51808342,5948437727,4.724,47648211133,10.58227005,44510241,62.373,1764026833,13.90963181,632.63324,97084366,159850006.1,170.77,127199996.9
FIN,Finland,1/1/13,55.0277535,7.431965514,1.03166E+11,1.75,2.71362E+11,-0.901696316,2686349,80.97560976,39360106210,0.446825125,62910.227,5438972,7239999.771,4.88,61880001.07
FJI,Fiji,1/1/13,53.92628691,17.35084839,2382948683,2.662,4189915667,4.73421949,382931,67.428,484624110.8,1.350101264,7502.866,913453,-250000,109.25,2299999.952
FRA,France,1/1/13,57.43233757,52.54923232,8.257E+11,1.99,2.81188E+12,0.576326675,30432522,82.2195122,2.91151E+11,0.04882721,46007.508,66002289,400170013.4,12.5,461269989
GAB,Gabon,1/1/13,69.05895475,8.356564598,10092463252,4.019,17595745653,5.638699003,581923,64.776,3019854708,31.62372972,10740.267,1902226,19590000.15,103.91,13100000.38
GBR,United Kingdom,1/1/13,53.74496057,71.30244286,8.37266E+11,1.83,2.78632E+12,1.819863375,33061439,81.00487805,2.6573E+11,0.759360049,36969.36,64128273,541849975.6,13.46,551159973.1
GEO,Georgia,1/1/13,48.01106798,35.7763707,7171816761,2.017,17189551521,3.621305352,2027705,72.628,1635024648,0.799334227,16267.887,3717668,16229999.54,85.98,16219999.31
GHA,Ghana,1/1/13,72.89674184,55.77465061,15982674473,4.136,62823043706,7.312525017,11743140,62.42,7280278238,11.06637564,2698.5383,27525597,60020000.46,172.33,30600000.38
GIN,Guinea,1/1/13,90.01588303,59.01025558,2217341673,5.116,8376613843,3.945687086,3545237,57.791,904739763.7,14.15081494,982.06683,11055430,33180000.31,243.7,21840000.15
GNB,Guinea-Bissau,1/1/13,84.35912889,27.48584637,190986184.2,4.937,1046087418,3.255904265,542604,58.232,132648416.8,16.77539518,886.97314,1697753,4.00E+06,271.98,2250000
GNQ,Equatorial Guinea,1/1/13,71.82478566,6.865597148,14849115083,4.952,21948835350,-4.133198501,427253,59.224,4233006060,34.78195147,26720.799,1243941,18549999.24,109.84,14720000.27
GRC,Greece,1/1/13,53.57170268,55.49262995,72167340436,1.29,2.38908E+11,-2.515997222,4867433,81.28536585,18190814426,0.160158225,29699.357,10965211,94669998.17,29.5,93269996.64
GRD,Grenada,1/1/13,49.84111934,23.52941176,void,2.171,842620111.1,2.351418773,void,75.116,28486111.11,0,11496.213,116945,2319999.933,54.39,2319999.933
GTM,Guatemala,1/1/13,71.160901,34.72097798,11658261379,3.151,52996540704,3.694819199,5682211,71.728,7640205300,2.083646798,4438.9883,15043981,34630001.07,102.56,26729999.54
GUY,Guyana,1/1/13,55.23740885,6.097332995,void,2.582,4167800259,3.653504768,285029,67.473,264486533.7,13.66871763,10992.028,747420,21239999.77,94.02,4510000.229
HND,Honduras,1/1/13,63.81953021,30.13674144,8869036740,2.699,18499710128,2.791559757,3613486,71.963,3199387829,1.643010996,4705.5337,8960657,26600000.38,121.76,20409999.85
HRV,Croatia,1/1/13,49.95163918,28.00550354,23470755730,1.46,59032066092,-0.397827665,1844972,77.12682927,7442659807,1.143656684,22296.148,4255689,21299999.24,44.45,22799999.24
HTI,Haiti,1/1/13,63.83992453,66.76342525,1566906102,3.216,14902474091,4.324784115,4396857,62.605,2349634586,0.541636819,1076.0769,10261206,9960000.038,221.62,9310000.42
HUN,Hungary,1/1/13,46.62769472,58.06914835,1.15889E+11,1.35,1.35684E+11,1.802522101,4393129,75.56585366,25392141085,0.520682087,24061.92,9893082,56590000.15,53.66,55259998.32
IDN,Indonesia,1/1/13,50.05879125,30.35921341,2.18308E+11,2.427,9.12524E+11,5.557263689,122963175,69.264,1.91892E+11,5.515818137,7434.578,253275918,1638390015,120.25,799099975.6
IND,India,1/1/13,53.69513485,60.43946065,4.7218E+11,2.406,1.85672E+12,6.386106401,476574158,68.46,2.83206E+11,3.63866686,5649.5728,1291132063,2804340088,187.91,2863840088
IRL,Ireland,1/1/13,51.73033317,64.98766149,2.47895E+11,1.93,2.38341E+11,1.125689646,2247873,80.94878049,45787287759,0.034436573,35893.664,4623816,59119998.93,10.65,61360000.61
IRQ,Iraq,1/1/13,77.81637732,20.41736539,93065600000,4.378,2.34638E+11,7.628571185,8827667,68.253,5391116981,44.75509823,13361.738,35481800,241889999.4,134.46,241800003.1
ISL,Iceland,1/1/13,50.71619099,18.67531172,8586232154,1.93,16125060515,4.55246032,192997,82.06097561,1873830721,0.000365982,181204.23,323764,3109999.895,4.25,3200000.048
ISR,Israel,1/1/13,62.77121211,24.04343808,98956775008,3.03,2.97733E+11,4.415501587,3694723,82.05609756,38487054843,0.308366948,34657.74,8059500,87080001.83,24.73,87129997.25
ITA,Italy,1/1/13,54.50512467,46.09120852,6.13302E+11,1.39,2.14192E+12,-1.841065451,25287655,82.6902439,2.97299E+11,0.168481487,30816.12,60233948,387640014.6,20.27,422299987.8
JAM,Jamaica,1/1/13,44.0792321,40.99722992,4361405966,1.636,14264202737,0.517686013,1299092,73.412,1165213615,1.301738159,12768.692,2773129,9130000.114,37.36,8890000.343
JOR,Jordan,1/1/13,63.65520344,11.90132913,14228169014,3.436,34454440181,2.609947414,1842302,74.562,6641668948,1.287198967,12814.997,7694814,32340000.15,63.74,32340000.15
JPN,Japan,1/1/13,62.55846371,12.44993141,8.22722E+11,1.43,5.21233E+12,2.005100177,65768575,83.33195122,1.00749E+12,0.02287471,43171.46,127445000,1298560059,10.36,1348189941
KAZ,Kazakhstan,1/1/13,48.45130698,80.37711598,91381254223,2.64,2.36635E+11,5.999999999,8913429,70.62,25166022696,19.17639692,42457.914,17035551,307670013.4,94.87,317529998.8
KEN,Kenya,1/1/13,80.94236703,48.54693046,10972691352,3.952,61671425370,3.797848393,19107608,61.389,6727746047,2.630515601,1623.0298,44792368,69389999.39,144.88,61099998.47
KHM,Cambodia,1/1/13,54.52581718,30.90301382,9500429495,2.62,15227991395,7.356665149,7112623,69.304,2358904040,1.902926337,1865.3733,14999683,98190002.44,190.34,28690000.53
KIR,Kiribati,1/1/13,64.25931026,41.97530864,22120872.76,3.689,184550782,4.161574477,void,65.588,8358756.517,0.055213855,2137.1572,113311,90000.00358,252.21,90000.00358
KWT,Kuwait,1/1/13,31.53830338,8.61952862,1.23413E+11,2.153,1.74161E+11,1.149300437,2029027,79.164,10240479549,53.92769447,117800.27,3646518,121860000.6,68.41,121870002.7
LBN,Lebanon,1/1/13,45.56356545,64.51612903,12492026093,2.172,46880103081,3.827873498,1970051,78.765,3527453019,0.001544904,15715.382,5678851,28469999.31,76.78,28549999.24
LBR,Liberia,1/1/13,85.99213486,18.71615449,void,4.749,3177198100,8.687287816,1956429,59.943,void,28.17267898,830.95197,4427313,15159999.85,178.47,1659999.967
LBY,Libya,1/1/13,57.85733916,8.726712664,45126444916,2.716,75350633011,-17.99796157,1939322,72.34,2233388378,52.95459599,38740.535,5985221,114940002.4,72.04,114940002.4
LIE,Liechtenstein,1/1/13,44.17894077,33.375,void,1.45,6391735894,void,void,82.26097561,void,0.005293184,,36806,209999.9934,NA,209999.9934
LKA,Sri Lanka,1/1/13,50.52147266,43.69319088,void,2.181,77000596661,4.05174633,8249427,74.239,13909873383,0.113822997,3748.5815,20585000,27219999.31,80.13,26590000.15
LSO,Lesotho,1/1/13,65.53121999,74.1798419,880613387.6,3.334,2367113170,1.792531445,873464,49.002,258951933.8,5.089485379,2044.1871,2073939,2319999.933,243.93,2319999.933
LTU,Lithuania,1/1/13,49.90076519,46.13322696,36599310829,1.59,46523420074,3.550072843,1465316,73.91463415,8200859989,0.468539778,20920.365,2957689,12989999.77,36.06,19059999.47
LUX,Luxembourg,1/1/13,44.71346808,50.83784561,1.15008E+11,1.55,65203276467,3.171790499,268091,81.8,2969610842,0.065498033,84137.46,543360,10899999.62,13.54,11140000.34
LVA,Latvia,1/1/13,51.37783253,30.16375528,18242231299,1.52,30204783462,2.007966879,1021195,73.98292683,3349838999,1.054265358,21788.31,2012647,8920000.076,45.56,11569999.69
MAR,Morocco,1/1/13,51.1150231,68.53013668,35014930700,2.594,1.06826E+11,4.5354242,11708832,72.122,16572006424,4.544311478,6310.462,33803527,76599998.47,107.35,78040000.92
MDA,Moldova,1/1/13,39.26543175,74.84793187,3047744876,1.654,9496717702,9.04386557,973951,69.099,1063048581,0.28472219,13035.35,2859558,11250000,61.9,11689999.58
MDG,Madagascar,1/1/13,81.21805233,70.29047783,2891230415,4.358,12423555269,2.300376232,11791420,63.962,1072136527,6.754544979,600.2899,23588073,38840000.15,222.25,28030000.69
MDV,Maldives,1/1/13,38.98951151,21.33333333,void,2.123,3295011382,7.281073979,170346,79.057,69800933.19,0.005226976,16392.89,400728,1370000.005,34.42,1370000.005
MEX,Mexico,1/1/13,54.2852778,51.17724221,3.98973E+11,2.269,1.27444E+12,1.354091962,51144537,74.739,2.01768E+11,5.594727337,18386.596,117290686,674640014.6,48.58,658479980.5
MHL,Marshall Islands,1/1/13,69.29416807,47.77777778,95356872.56,void,185468000,3.679684139,void,void,9747600,0,,51352,180000.0072,132.9,180000.0072
MKD,North Macedonia,1/1/13,41.99114633,49.96034893,4694505693,1.5,10817712139,2.925257665,950678,75.4,1072479324,1.38311069,14329.199,2064032,11069999.69,136.97,11069999.69
MLI,Mali,1/1/13,102.7135838,33.76605283,3302798787,6.491,13242691430,2.29506829,6247137,57.357,722120447.2,8.465367367,831.03284,17004033,33599998.47,191.46,33599998.47
MLT,Malta,1/1/13,46.92519686,31.96875,16457696905,1.36,10551600478,5.473057917,196571,81.74634146,995616947.8,0,59756.48,425967,2839999.914,22.36,2839999.914
MMR,Myanmar,1/1/13,48.29433796,19.27328964,9581400482,2.256,60572257122,7.898669478,24068096,64.815,12113653298,6.150216979,2031.3105,50648334,214559997.6,211.81,96730003.36
MNE,Montenegro,1/1/13,47.35164215,16.58959108,1846366051,1.73,4466039315,3.548979912,252989,76.4902439,180564484,0.681044407,22875.701,621207,3640000.105,92.26,3609999.895
MNG,Mongolia,1/1/13,47.59459682,73.22527304,4893217361,2.897,12582122604,11.64891619,1210993,68.585,1097370446,18.78698592,20522.166,2845153,44630001.07,175.48,41459999.08
MOZ,Mozambique,1/1/13,92.07062816,51.22859686,4539601423,5.34,16974320551,6.963607135,10991654,56.492,1389751482,12.49015258,2772.23,25251731,99309997.56,224.42,30569999.69
MRT,Mauritania,1/1/13,91.62267694,38.47967401,3290004094,4.942,7223063170,4.150813186,901566,63.911,462780512.3,17.05092011,2521.6338,3742959,12100000.38,139.99,11699999.81
MUS,Mauritius,1/1/13,40.81649092,42.36453202,6462539168,1.44,12292957324,3.3604061,590361,74.01707317,1686796042,0.001840635,17104.646,1258653,6130000.114,40.11,6119999.886
MWI,Malawi,1/1/13,99.67385108,59.39753924,void,4.778,5518880769,5.199999996,6139892,59.729,527825596.5,9.747005028,606.2066,16024775,15729999.54,177.81,7199999.809
MYS,Malaysia,1/1/13,46.26154362,24.52990412,2.44491E+11,2.089,3.23277E+11,4.693722526,14298854,75.035,73838903171,8.757248064,36051.26,30134807,169279998.8,48.49,277890014.6
NAM,Namibia,1/1/13,67.08656022,47.13891824,4516467700,3.653,12043276401,5.614719623,862767,58.694,1242656420,1.172580704,9309.793,2204510,22930000.31,135.28,12369999.89
NER,Niger,1/1/13,106.570987,36.0637878,1736088856,7.344,10224897935,5.315130634,7172556,60.239,819428182.8,11.8432698,553.86115,18653199,34169998.17,235.63,32939998.63
NGA,Nigeria,1/1/13,90.27969362,74.99910845,93880662175,5.738,5.20117E+11,6.671335393,53710835,51.707,46440893929,12.78879494,2546.152,174726123,321549987.8,165.76,275380004.9
NIC,Nicaragua,1/1/13,59.0007452,42.08908094,4965861472,2.526,10982979274,4.927502861,2652874,72.704,1591931335,4.733470326,3992.0923,6119379,27420000.08,85.21,16350000.38
NLD,Netherlands,1/1/13,51.6877764,54.84119917,7.0069E+11,1.68,8.77173E+11,-0.130175288,9054383,81.30487805,90244292647,1.158632848,60911.81,16804432,186759994.5,16.85,185389999.4
NOR,Norway,1/1/13,51.67558723,2.703590045,2.04908E+11,1.78,5.22762E+11,1.034072914,2700082,81.75121951,34594893617,8.831811936,103703.21,5079623,30270000.46,6.73,49220001.22
NPL,Nepal,1/1/13,65.74856378,28.74782002,2059901678,2.334,22162208956,3.525153174,7150291,67.965,1274418834,0.833688505,1020.5796,27381555,38799999.24,236.85,34869998.93
NRU,Nauru,1/1/13,64.97994446,20,95413973.53,void,98491843.64,30.6122449,void,void,void,0,26976.27,10694,50000.00075,45.31,50000.00075
NZL,New Zealand,1/1/13,52.69854747,42.17842087,55007020975,2.01,1.90907E+11,2.695416618,2394722,81.40731707,19540629969,1.550718116,53897.797,4442100,65089996.34,4.3,81800003.05
OMN,Oman,1/1/13,32.67941729,4.586429725,59385175553,2.949,89936020806,5.227704081,2003105,77.246,8461118336,44.9306256,83543.42,3816680,83470001.22,146.42,83470001.22
PAK,Pakistan,1/1/13,73.91779481,47.06309672,30699243927,4.106,2.31219E+11,4.396456634,64802509,65.15,31371994298,2.089351186,3661.0076,205337562,352329986.6,220.47,346880004.9
PAN,Panama,1/1/13,54.96568218,30.17218187,29713600000,2.609,45599900000,6.903948051,1744928,77.038,3023900000,0.194417806,26322.139,3821556,21639999.39,27.49,17239999.77
PER,Peru,1/1/13,57.79576111,19.50575781,49908212739,2.432,2.01175E+11,5.852518211,16618192,74.967,29837151634,7.57376943,8887.071,30038809,180649993.9,45.13,91680000.31
PHL,Philippines,1/1/13,60.9990398,41.81842573,74318409026,3.096,2.83903E+11,6.750531301,40789298,70.835,58014099502,1.374399187,3859.6746,99700107,178259994.5,130.5,175789993.3
PLW,Palau,1/1/13,38.31572405,9.347826087,void,void,221117200,-3.387309936,void,void,2314500,0,,17805,250000,32.5,250000
PNG,Papua New Guinea,1/1/13,66.06864347,2.627743674,void,3.684,21261432791,3.824946328,2500828,63.961,518888782.1,11.81036672,2595.2898,8245627,58099998.47,274.54,17829999.92
POL,Poland,1/1/13,41.88086657,47.05920773,2.37153E+11,1.29,5.15765E+11,0.856557081,18287361,77,81208631273,3.315463509,29578.533,38040196,331540008.5,51.27,358619995.1
PRT,Portugal,1/1/13,52.32197425,40.40272823,89682537232,1.21,2.26434E+11,-0.922644675,5289169,80.72195122,26143168216,0.137569835,27884.04,10457295,63020000.46,11.69,63799999.24
PRY,Paraguay,1/1/13,57.91738912,41.66659955,14905195671,2.636,38501122141,8.293076489,2881571,72.757,7052093207,1.440762554,23454.656,6005652,112430000.3,52.63,43950000.76
QAT,Qatar,1/1/13,18.6557946,6.046511628,1.4451E+11,1.932,1.98728E+11,5.556040643,1498732,79.536,20280136923,33.4166205,236246,2035501,98529998.78,146.48,98529998.78
ROU,Romania,1/1/13,46.93865981,60.44863713,76385528411,1.46,1.8979E+11,0.269963879,9175559,75.06341463,38368490640,1.962995087,18270.229,19983693,-185860000.6,52.55,99250000
RWA,Rwanda,1/1/13,80.68705133,74.68585326,1055111376,4.159,7815975294,4.719836864,3940991,64.426,533089713.5,6.346640894,390.462,11101350,6150000.095,163.09,4369999.886
SAU,Saudi Arabia,1/1/13,43.74681127,80.61394899,3.87644E+11,2.737,7.46647E+11,2.699281071,12635859,76.626,74152352995,46.50555812,86307.91,31482498,654849975.6,130.59,654849975.6
SDN,Sudan,1/1/13,81.63023956,36.50672377,7715881706,4.903,66026600235,1.955144633,10132798,63.678,void,11.91123382,2385.0166,35990704,119959999.1,168.86,98440002.44
SEN,Senegal,1/1/13,86.81757746,46.06035423,4228273690,4.96,18918668644,2.412385276,3585375,66.072,3288069177,3.396949808,2118.3179,13595566,28360000.61,160.64,23799999.24
SGP,Singapore,1/1/13,27.75280822,0.947666195,6.00013E+11,1.19,3.07576E+11,4.817630991,3244474,82.24634146,54251578359,0.000335168,155435.77,5399162,59450000.76,20.07,59500000
